movieId,title,genres,imdbId,rating
80797,"Thank You, Mr. Moto (1937)",Crime|Drama|Mystery,0029648,7.1
80799,West Point (1927),Drama|Romance,0017534,7.8
80806,"Red Bear, A (Un oso rojo) (2002)",Crime|Drama|Thriller,0318523,7.2
80808,"Night Strangler, The (1973)",Crime|Horror|Mystery,0069002,7.7
80810,Twilight's Last Gleaming (1977),Thriller,0076845,6.8
80812,Effi Briest (Fontane - Effi Briest) (1974),Drama,0071458,7.0
80816,Dark Night of the Scarecrow (1981),Horror|Mystery,0082235,6.9
80818,Remarkable Power (2008),Comedy,0892096,5.5
80820,My Girlfriend's Boyfriend (2010),Comedy|Romance,1447793,5.8
80825,Shadows (Senki) (2007),Drama|Horror|Mystery|Thriller,0834102,6.9
80827,Brown of Harvard (1926),Drama|Romance,0016690,8.2
80831,Let Me In (2010),Drama|Horror|Mystery,1228987,7.1
80834,Sintel (2010),Animation|Fantasy,1727587,7.6
80836,Big Buck Bunny (2008),Animation|Comedy,1254207,6.6
80839,Secretariat (2010),Adventure|Drama,1028576,7.2
80844,Lake Mungo (2008),Drama|Mystery|Thriller,0816556,6.1
80846,Devil (2010),Horror|Mystery|Thriller,1314655,6.2
80848,Looking for Cheyenne (Oublier Cheyenne) (2005),Drama|Romance,0410410,6.5
80858,You Again (2010),Comedy,1414382,5.8
80860,Life as We Know It (2010),Comedy|Romance,1055292,6.6
80862,Catfish (2010),Documentary|Mystery,1584016,7.1
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,1182350,6.3
80866,Collision: Christopher Hitchens vs. Douglas Wilson (2009),Documentary,1572150,7.3
80870,Dark House (2009),Horror|Thriller,1260567,5.0
80880,Stone (2010),Drama|Thriller,1423995,5.4
80891,Hunger (2009),Horror|Thriller,1176252,5.3
80893,Grimm Love (Rohtenburg) (2006),Drama|Horror,0448400,5.3
80899,Naughty Marietta (1935),Drama|Musical,0026768,7.0
80901,"Hawaiians, The (1970)",Drama,0065820,6.3
80903,One Million B.C. (1940),Adventure|Fantasy|Romance|Sci-Fi,0032871,5.8
80906,Inside Job (2010),Documentary,1645089,8.3
80908,Leaving (Partir) (2009),Drama|Romance,1315962,6.3
80917,Monsters (2010),Drama|Sci-Fi,1470827,6.4
80924,Where the Red Fern Grows (2003),Drama,0192788,6.5
80926,Dragonlance: Dragons of Autumn Twilight (2008),Action|Adventure|Animation|Fantasy,0825245,4.9
80928,David Cross: Bigger & Blackerer (2010),Comedy|Documentary,1646887,7.1
80933,"Murder, Inc. (1960)",Crime|Drama,0054102,6.6
80939,Conviction (2010),Drama,1244754,7.2
80941,Dirty Girl (2010),Comedy|Drama,1107319,6.5
80947,Bran Nue Dae (2009),Comedy|Musical,1148165,6.3
80950,"Private War of Major Benson, The (1955)",Children|Comedy|Romance,0048513,6.7
80952,"Promoter, The (Card, The) (1952)",Comedy,0045056,7.2
80954,Merrily We Live (1938),Comedy|Romance,0030442,7.4
80967,Harmony and Me (2009),Comedy,1196165,6.4
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,1334260,7.2
80972,"Wedding Party, The (Die Bluthochzeit) (2005)",Action|Comedy|Drama,0382572,6.6
80980,Countdown (1968),Sci-Fi|Thriller,0062827,6.0
80984,Rogue Cop (1954),Crime|Drama|Film-Noir,0047424,6.8
80986,That Forsyte Woman (1949),Drama|Romance,0041955,6.7
80990,"Lady Vanishes, The (1979)",Action|Comedy|Mystery|Romance,0079428,5.9
81000,To the Limit (Am Limit) (2007),Documentary,0959282,7.2
81014,Hush (2009),Horror|Thriller,1093369,6.0
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,0775489,7.5
81020,"Hedgehog, The (Le hérisson) (2009)",Comedy|Drama,1442519,7.4
81027,Autumn Ball (Sügisball) (2007),Drama,0834170,7.3
81029,"Murder, He Says (1945)",Comedy,0037931,7.7
81031,Worlds Apart (To verdener) (2008),Drama,1065318,7.1
81041,"American Affair, An (2009)",Drama,0899138,6.2
81046,Martha (1974),Drama|Thriller,0070374,7.7
81049,Rooster's Breakfast (Petelinji zajtrk) (2007),Drama,1114690,7.6
81051,Massacre at Central High (1976),Drama|Horror|Thriller,0074875,6.2
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance,0064588,6.7
81059,"Family Friend, The (L'amico di famiglia) (2006)",Drama,0772105,7.1
81061,Party Girl (1958),Drama|Film-Noir,0052050,7.1
81064,J.C. Chávez (a.k.a. Chavez) (2007),Documentary,1009014,3.8
81067,"Long and Short of It, The (2003)",Drama,0343992,6.8
81069,Toe to Toe (2009),Drama,1209364,5.2
81072,Konopielka (1982),Comedy,0085807,7.7
81075,"Temptation of St. Tony, The (Püha Tõnu kiusamine) (2009)",Drama|Fantasy|Mystery,1247696,7.2
81080,Lost Boys: The Thirst (2010),Horror|Thriller,1400526,5.2
81083,Kaboom (2010),Comedy|Sci-Fi,1523483,5.7
81085,Morning Patrol (Proini peripolos) (1987),Sci-Fi,0093791,7.0
81087,Luck by Chance (2009),Drama,0886539,7.1
81090,Tales from the Script (2009),Documentary,1045642,7.1
81092,Dreams on Spec (2007),Documentary,0490117,6.3
81094,Mummies: Secrets of the Pharaohs (a.k.a. Mummies 3D)  (2007),Documentary|IMAX,0922522,6.5
81100,Bianca Beauchamp: All Access (2007),Documentary,1099932,7.1
81102,"Padrecito, El (Little Priest) (1964)",Comedy|Drama,0058438,7.1
81104,Budrus (2009),Documentary,1542411,7.8
81107,Wife! Be Like a Rose! (Tsuma yo bara no yo ni) (1935),Drama,0027138,7.7
81109,Adelheid (1970),Drama,0122371,7.4
81111,Peepli Live (2010),Comedy|Drama,1447508,7.5
81117,"Moth, The (Cma) (1980)",Drama,0080547,7.2
81123,"Girl Said No, The (1930)",Comedy|Romance,0020919,7.7
81125,"American Dream, An (1966)",Drama,0060099,5.3
81130,Tube Tales (1999),Drama,0176250,6.4
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,1612774,5.8
81138,7 Days (Les 7 jours du talion) (2010),Thriller,0445054,6.5
81140,6 Souls (Shelter) (2010),Horror|Mystery|Thriller,1179069,6.1
81142,In My Sleep (2009),Drama|Mystery|Thriller,0326965,5.6
81145,Hamlet Goes Business (Hamlet liikemaailmassa) (1987),Comedy|Drama|Romance,0093139,7.0
81147,Barefoot Gen 2 (Hadashi no Gen II) (1986),Animation|Drama|War,0171357,7.2
81150,"Trouble with Dee Dee, The (2005)",Comedy,0415739,7.0
81152,"Early Years: Erik Nietzsche Part 1, The (De unge år: Erik Nietzsche) (2007)",Comedy|Drama,0482358,6.2
81156,Jackass 3D (2010),Action|Comedy|Documentary,1116184,7.0
81158,Restrepo (2010),Documentary|War,1559549,7.5
81162,Road Kill (a.k.a. Road Train) (2010),Horror|Sci-Fi|Thriller,1241330,3.8
81164,"Hole, The (2009)",Horror|Thriller,1085779,5.7
81172,Spring Subway (2002),Drama|Romance,0365402,6.9
81180,30 Days of Night: Dark Days (2010),Horror|Thriller,1320304,4.4
81182,No Mercy (Yongseoneun Eupda) (2010),Thriller,1662557,7.4
81184,"Short Film About John Bolton, A (2003)",Fantasy|Horror|Mystery,0420181,6.7
81191,Waiting for Superman (2010),Documentary,1566648,7.5
81193,"West Point Story, The (1950)",Comedy|Musical,0043123,6.2
81195,Perrier's Bounty (2009),Action|Comedy|Crime|Drama,1003034,6.4
81198,Where Love Has Gone (1964),Drama,0058745,6.5
81200,Suzy (1936),Drama,0028330,6.5
81204,"Disappeared, The (2008)",Horror,1094295,6.0
81214,"Fox, The (1967)",Drama,0062990,6.7
81216,"Frogmen, The (1951)",Adventure|Drama|War,0043565,6.6
81225,Jerry Springer: The Opera (2005),Comedy|Fantasy|Musical,0441324,7.1
81229,Red (2010),Action|Comedy,1245526,7.1
81238,Zeisters (Fat Guy Goes Nutzoid) (1986),Comedy,0092285,2.2
81243,Strip-tease (1963),Drama,0057536,6.4
81248,The Other Side of the Mountain (1975),Drama,0073496,6.4
81250,"Actress, The (1953)",Comedy|Drama,0045471,6.6
81257,In a Better World (Hævnen) (2010),Drama,1340107,7.7
81270,My Soul to Take (2010),Horror|Thriller,0872230,4.8
81274,Under the Stars (Bajo las estrellas) (2007),Drama,0479221,6.8
81276,South of the Border (2009),Documentary,1337137,7.1
81281,"Architect, The (2006)",Drama,0466665,5.6
81305,Eyes Wide Open (Einayim Petukhoth) (2009),Drama,1424327,7.3
81312,Borderland (2007),Crime|Horror|Thriller,0452592,5.6
81314,Big Game (2008),Action|Drama|Thriller,1047445,4.3
81316,Deadline (2009),Drama|Horror|Thriller,1242618,4.7
81322,Nicht alle waren Mörder (2006),Drama|War,0478214,7.2
81324,"Day in the Life, A (2009)",Crime|Drama|Thriller,0810821,5.4
81328,"Hunt, The (Caza, La) (1966)",Drama|Thriller,0060223,7.7
81330,My Kidnapper (2010),Documentary,1611931,6.8
81333,It Rains in My Village (Bice skoro propast sveta) (1968),Drama,0124294,7.2
81347,Vivere (2007),Drama|Romance,0497467,6.5
81349,Provocateur (Prowokator) (1995),Drama,0114198,6.3
81351,"Olsen Gang, The (Olsen-Banden) (1968)",Comedy|Crime,0063386,6.7
81355,"Employment, The (Empleo, El) (2008)",Animation|Comedy|Drama,1247184,8.1
81357,"Pear Tree, The (Derakhte Golabi) (1998)",Drama|Romance,0187809,7.7
81359,"Road, Movie (2009)",Comedy|Drama|Fantasy,1190894,6.9
81362,Whisper (2007),Crime|Drama|Horror|Thriller,0435528,5.8
81364,"Box, The (2007)",Crime|Thriller,0928188,4.8
81366,"Only Son, The (Hitori musuko) (1936)",Drama,0027752,7.9
81371,There Was a Father (Chichi ariki) (1942),Drama,0034591,7.8
81381,"Perfect Human, The (Perfekte Menneske, Det) (1967)",Documentary,0376821,7.4
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,1465487,6.8
81385,Of Gods and Men (Des hommes et des dieux) (2010),Drama,1588337,7.2
81387,12 Storeys (Shier lou) (1997),Comedy|Drama,0120116,6.7
81389,"Great Ecstasy of Robert Carmichael, The (2005)",Drama|Horror,0459387,5.0
81391,Eastern Plays (2009),Drama,1426361,7.3
81393,Drum (2004),Thriller,0379765,6.5
81396,Bombshell (1933),Comedy|Drama|Romance,0023825,7.3
81398,Eastern Drift (Indigène d'Eurasie) (2010),Drama|Film-Noir|Thriller,1679595,6.5
81403,"Gendarme Gets Married, The (Le gendarme se marie) (1968)",Comedy,0063005,6.8
81405,Zero Degrees of Separation (2005),Documentary,0454990,6.7
81411,Voyage to Cythera (Taxidi sta Kythira) (1984),Drama,0088241,7.8
81413,"Girlfriends, The (Le amiche) (1955)",Drama|Romance,0047821,7.3
81415,"Chicken, the Fish and the King Crab, The (El pollo, el pez y el cangrejo real) (2008)",Documentary,1202202,6.8
81417,Paranormal Activity 2 (2010),Horror|IMAX,1536044,5.7
81424,R (2010),Drama,1434443,7.1
81427,Born to Raise Hell (2010),Action,1528718,4.5
81429,"Maze, The (2010)",Horror,1675758,3.9
81432,"Finances of the Grand Duke, The (Die Finanzen des Großherzogs) (1924)",Comedy,0014900,6.6
81435,"Haunted Castle, The (Schloß Vogeloed) (1921)",Crime|Drama|Horror|Mystery,0012651,6.3
81441,Mitä meistä tuli (2009),Crime|Drama|Thriller,1428050,6.0
81443,Counsellor at Law (1933),Drama,0023911,7.6
81445,Daughter from Danang (2002),Documentary|War,0303281,7.5
81447,"Smell of Camphor, Fragrance of Jasmine (Booye kafoor, atre yas) (2000)",Drama,0262774,6.8
81451,13Hrs (2010),Adventure|Mystery,1411232,4.5
81453,Dial 1119 (1950),Crime|Drama|Film-Noir,0042397,6.7
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,1600524,7.2
81495,"Countess, The (2009)",Drama|Thriller,0496634,6.3
81497,"Last American Hero, The (1973)",Action|Drama,0070287,6.4
81499,Tenderness (2009),Crime|Drama|Thriller,0494864,5.5
81501,"Tree of Knowledge, The (Kundskabens træ) (1981)",Drama,0082633,7.3
81512,Hereafter (2010),Drama|Fantasy,1212419,6.5
81516,Black Death (2010),Adventure|Drama|Horror|Mystery,1181791,6.4
81518,Afterwards (2008),Mystery,0940580,5.9
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,1156466,7.5
81524,"Olsen Gang on the Track, The (Olsen-banden på sporet) (1975)",Comedy|Crime,0073482,7.2
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,1477076,5.6
81537,Due Date (2010),Comedy,1231583,6.6
81546,Vacation from Marriage (1945),Drama|Romance,0037980,7.1
81548,Desire Under the Elms (1958),Drama|Romance,0051534,6.6
81562,127 Hours (2010),Adventure|Drama|Thriller,1542344,7.6
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,1001526,7.3
81566,"Stranger in Me, The (Das Fremde in mir) (2008)",Drama,1194235,6.7
81568,"Fuehrer's Face, Der (1942)",Animation|War,0035794,7.7
81574,"Witch Who Came from the Sea, The (1976)",Horror|Thriller,0075433,5.6
81583,Quality Street (1937),Comedy|Drama|Romance,0029454,6.4
81585,Strike Up the Band (1940),Comedy|Musical|Romance,0033110,7.0
81587,Period of Adjustment (1962),Comedy|Drama,0056341,6.4
81589,"Singing Nun, The (1966)",Comedy|Drama,0060983,6.1
81591,Black Swan (2010),Drama|Thriller,0947798,8.0
81610,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance,0033283,6.2
81613,Bloodbrothers (1978),Drama,0078878,5.8
81615,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me? (1971),Comedy|Drama,0067980,5.7
81617,Tribute (1980),Comedy|Drama,0081656,6.3
81621,Eggs (1995),Comedy|Drama,0112934,6.8
81629,"Horse Boy, The (2009)",Documentary,1333668,7.3
81631,Trail of the Screaming Forehead (2007),Comedy|Sci-Fi,0486665,6.0
81633,Dark and Stormy Night (2009),Comedy|Mystery,1245091,6.9
81637,"Turtle's Tale: Sammy's Adventures, A (2010)",Adventure|Animation,1230204,6.1
81639,Jack Goes Boating (2010),Comedy|Romance,1278379,6.4
81641,Fair Game (2010),Drama|Thriller,0977855,6.8
81643,Flame of Barbary Coast (1945),Romance|Western,0037702,6.4
81646,Million Dollar Mermaid (1952),Drama|Musical,0044903,6.6
81656,Woman in the Moon (By Rocket to the Moon) (Frau im Mond) (1929),Comedy|Drama|Romance|Sci-Fi,0019901,7.4
81658,Flamingo Road (1949),Drama|Romance,0041373,7.0
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi,0085124,5.3
81665,Deep End (1970),Comedy|Drama|Romance,0066122,7.3
81667,Ten Minutes Older: The Cello (2002),Drama|Musical|Romance|Sci-Fi,0318742,6.8
81669,"Castle, The (Das Schloß) (1997)",Drama|Mystery,0120075,6.7
81671,"Tramp, The (Awaara) (Awara) (1951)",Drama|Musical|Romance,0043306,8.1
81673,"Small Town, The (a.k.a. The Town) (Kasaba) (1997)",Drama,0143334,7.1
81676,United (2003),Comedy|Romance,0374308,6.2
81679,Roman (2006),Drama|Thriller,0454932,5.6
81681,I Shot Jesse James (1949),Drama|Romance|Western,0041497,6.9
81684,Comanche Station (1960),Western,0053729,7.1
81688,Habit (1995),Drama|Horror|Romance,0113241,6.5
81690,Ploy (2007),Drama,0993778,6.9
81698,'R Xmas (2001),Crime|Drama,0217978,5.8
81700,Ten Skies (2004),Documentary,0479550,7.0
81702,Lake Tahoe (2008),Drama,1101675,6.7
81704,Lourdes (2009),Drama,1405809,6.9
81708,Four Nights with Anna (Cztery noce z Anna) (2008),Crime|Drama|Thriller,1225290,6.9
81711,Scared Shrekless (2010),Adventure|Animation|Comedy,1725156,6.8
81713,Abelar: Tales of an Ancient Empire (Tales of an Ancient Empire) (2010),Fantasy,1136688,3.3
81725,How I Ended This Summer (Kak ya provyol etim letom) (2010),Drama,1588875,7.0
81727,Thieves by Law (Ganavim Ba Hok) (2010),Documentary,1644577,7.3
81731,"Pillars of the Earth, The (2010)",Drama|Romance|Thriller,1453159,8.1
81733,Ménilmontant (1926),Comedy|Drama,0147039,8.1
81736,Hamlet (Gamlet) (1964),Drama,0058126,8.4
81738,"Older Brother, Younger Sister (Ani imôto) (1953)",Drama,0045507,7.6
81742,Witch Way Love (Un amour de sorcière) (1997),Comedy|Fantasy,0120404,5.1
81744,"King of Fighters, The (2010)",Action|Sci-Fi,1038685,3.1
81751,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy,1588895,6.6
81753,"Magnetic Man, The (Magneettimies) (2009)",Documentary,1533796,6.8
81755,My Childhood (1972),Drama,0068983,7.5
81758,Faces of Schlock (2005),Comedy|Horror,0466214,4.1
81765,Playing from the Plate (Grajacy z talerza) (1995),Drama|Fantasy|Mystery,0113205,6.7
81768,"Man Who Could Work Miracles, The (1936)",Comedy|Fantasy,0029201,7.1
81770,"House, The (A Casa) (1997)",Drama,0118823,7.1
81782,Unstoppable (2010),Action|Drama|Thriller,0477080,6.8
81784,Morning Glory (2010),Comedy|Drama|Romance,1126618,6.5
81786,Certified Copy (Copie conforme) (2010),Drama,1020773,7.3
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,1458175,7.4
81791,Somewhere (2010),Drama,1421051,6.3
81795,Mein Leben - Marcel Reich-Ranicki (2009),Drama,1270101,6.9
81802,Agnosia (2010),Drama|Thriller,1519245,5.5
81804,Wild Target (2010),Comedy|Drama|Romance|Thriller,1235189,6.8
81806,Vlad Tepes (Vlad &#354;epe&#351;) (1979),Drama,0141966,7.9
81817,Carlos (2010),Crime|Drama|Thriller,1321865,7.7
81819,Biutiful (2010),Drama,1164999,7.5
81823,Katalin Varga (2009),Crime|Drama|Thriller,1360875,7.0
81825,Eden Is West (Eden à l'Ouest) (2009),Drama,1158936,6.9
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,1467273,7.1
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,0926084,7.7
81845,"King's Speech, The (2010)",Drama,1504320,8.0
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,0398286,7.8
81851,"Last Sunset, The (1961)",Western,0055073,6.8
81853,These Are the Damned (a.k.a. The Damned) (1963),Drama|Fantasy|Romance|Sci-Fi,0056576,6.8
81857,Maytime (1937),Drama|Musical|Romance,0029222,7.4
81859,Neptune's Daughter (1949),Comedy|Musical|Romance,0041687,6.4
81867,Steel Toes (2006),Crime|Drama,0758017,6.2
81880,Wedding Belles (2007),Comedy|Drama,0984159,7.1
81898,"Agony and the Ecstasy of Phil Spector, The (2009)",Documentary,1518821,7.1
81903,"Lost Skeleton Returns Again, The (2009)",Comedy,1199494,6.9
81906,Snow and Ashes (2010),Drama|Thriller|War,1441084,5.8
81910,"Art of the Steal, The (2009)",Documentary,1326733,7.7
81925,Missing in America (2005),Drama|War,0384699,6.6
81927,Linewatch (2008),Crime|Drama|Thriller,1047832,5.5
81930,Toi et Moi (2006),Comedy|Drama|Romance,0460342,5.6
81932,"Fighter, The (2010)",Drama,0964517,7.8
81949,"Romantics, The (2010)",Comedy|Drama|Romance,1403988,5.1
81952,Feet First (1930),Comedy,0020876,6.9
81954,"Dorado, El (1988)",Drama,0095053,6.5
81957,"World Unseen, The (2007)",Drama|Romance,1048174,6.7
81959,"Dossier 51 (Dossier 51, Le) (1978)",Crime|Drama,0176666,7.6
81962,Three (Tri) (1965),Drama|War,0059829,8.0
81975,"Statues Also Die (Statues meurent aussi, Les) (1953)",Documentary,0046365,7.7
81979,"Monk and the Fish, The (Le moine et le poisson) (1994)",Animation|Musical,0110547,7.2
81981,"Toy, The (Le jouet) (1976)",Comedy,0074720,7.5
81983,Bread and Alley (Nan va Koutcheh) (1970),Drama,0066127,7.2
81985,My Ain Folk (1973),Drama,0070424,7.6
81987,From the Clouds to the Resistance (Dalla nube alla resistenza) (1979),Drama,0079023,7.0
81989,"Devil, The (Diabel) (1972)",Drama|Horror,0095012,7.1
81991,Islander (2006),Drama,0819723,6.9
81993,Red: Werewolf Hunter (2010),Action|Fantasy|Horror,1626201,4.4
82003,"Rendez-vous d'Anna, Les (Meetings of Anna, The) (1978)",Drama,0078152,7.6
82005,"Extra Man, The (2010)",Comedy,1361313,5.9
82007,Ingeborg Holm (1913),Drama,0003014,7.2
82009,Crazy on the Outside (2010),Comedy|Crime,1196134,5.6
82011,Bad Family (Paha Perhe) (2010),Comedy|Drama,1380174,6.3
82013,Adrift (Choi Voi) (2009),Drama,1499639,6.4
82015,M (1951),Crime|Drama|Film-Noir|Thriller,0043766,6.9
82017,"Viking, The (1928)",Action|Adventure|Drama,0019532,6.8
82022,"Reef, The (2010)",Drama|Horror|Thriller,1320291,5.8
82026,Mendy: A Question of Faith (2003),Drama,0382847,6.1
82030,"Lesson in Love, A (En lektion i kärlek) (1954)",Comedy|Drama,0047167,7.1
82032,All These Women (För att inte tala om alla dessa kvinnor) (1964),Comedy,0058124,5.7
82035,Cocaine Cowboys II: Hustlin' With the Godmother (2008),Crime|Documentary,1176726,6.7
82037,"Tillman Story, The (2010)",Documentary,1568334,7.8
82041,"Loved Ones, The (2009)",Horror,1316536,6.7
82043,Little Red Flowers (Kan shang qu hen mei) (2006),Comedy|Drama,0492473,6.7
82045,Madam Satan (1930),Comedy|Musical|Romance,0021106,6.7
82047,"Sun Also Rises, The (Tai yang zhao chang sheng qi) (2007)",Drama,0769507,7.1
82049,"Hitch Hike (Autostop rosso sangue) (Naked Prey, The) (1977)",Adventure|Crime|Drama|Horror|Thriller,0077188,7.0
82051,Dishonored (1931),Drama|War,0021800,7.3
82053,Casino Jack (2010),Comedy|Crime,1194417,6.2
82055,"Devil to Pay!, The (1930)",Comedy|Romance,0020821,6.7
82059,Farewell (L'affaire Farewell) (2009),Thriller,0806029,7.0
82061,To Paint or Make Love (Peindre ou faire l'amour) (2005),Comedy,0431975,6.1
82063,Let it Rain (Parlez-moi de la pluie) (2008),Comedy|Drama,1065332,6.1
82066,London River (2009),Drama|Mystery,1227787,6.8
82068,Police (1985),Crime|Drama|Romance,0089821,6.6
82070,Underworld U.S.A. (1961),Crime|Drama,0055571,7.5
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,1611211,7.1
82093,London Boulevard (2010),Crime|Romance,1213648,6.2
82095,Skyline (2010),Sci-Fi|Thriller,1564585,4.4
82097,Karthik Calling Karthik (2010),Comedy|Drama|Thriller,1373156,7.0
82102,Sex & Drugs & Rock & Roll (2010),Comedy|Drama,1393020,6.6
82106,Last of the Red Hot Lovers (1972),Comedy|Romance,0068835,5.9
82108,Against the Current (2009),Drama,1131727,6.2
82110,October Country (2009),Documentary,1326831,6.9
82115,Home for Christmas (Hjem til jul) (2010),Drama,1722515,6.2
82119,The Reverse (2009),Comedy|Drama|Romance|Thriller,1514837,7.1
82121,"Verdict, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,0039080,7.2
82123,Pay or Die (1960),Crime,0054164,6.9
82129,"Passionate Friends, The (a.k.a. One Woman's Story) (1949)",Drama,0041735,7.7
82131,Men in War (1957),Drama|War,0050699,7.3
82139,Not Forgotten (2009),Thriller,1127221,4.8
82141,"Brotherhood, The (1968)",Crime|Drama,0062760,6.0
82143,Alone in the Wilderness (2004),Documentary,0437806,8.8
82150,Bunny and the Bull (2009),Adventure|Comedy|Drama,1251725,6.7
82152,Beastly (2011),Drama|Fantasy|Romance,1152398,5.6
82154,Get Educated: Paathshaala (2010),Drama,1194236,4.9
82157,August Mordum's Underground (2003),Horror,0410332,3.2
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,0758752,6.7
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,0980970,6.3
82173,Tiny Furniture (2010),Comedy,1570989,6.2
82175,Lovers of Hate (2010),Comedy,1436560,6.4
82179,"High Wind in Jamaica, A (1965)",Adventure|Drama,0059269,6.8
82182,If I Had a Million (1932),Comedy|Drama,0023049,7.2
82184,Killer McCoy (1947),Drama,0039531,6.8
82186,It's Alive 2: It Lives Again (1978),Horror,0077756,5.1
82188,"Man I Love, The (1947)",Crime|Drama|Thriller,0038721,6.9
82194,Track of the Cat (1954),Drama|Western,0047603,6.5
82196,Intruder in the Dust (1949),Drama,0041513,7.7
82202,"Tourist, The (2010)",Drama|Thriller,1243957,6.0
82209,Chatroom (2010),Crime|Drama|Mystery|Thriller,1319704,5.6
82227,"Man Called Peter, A (1955)",Drama,0048337,7.2
82235,"Story of Three Loves, The (1953)",Drama|Musical|Romance,0046374,7.0
82240,Suck (2009),Comedy|Horror|Musical,1323605,6.1
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,1401143,6.7
82244,13 (2010),Thriller,0798817,6.1
82246,"Human Experience, The (2008)",Documentary,1252298,7.2
82261,Breaking the Maya Code (2008),Documentary,0496253,7.6
82269,Triple Agent (2004),Drama|Thriller,0374294,6.4
82271,Western (1997),Comedy|Romance,0120494,6.9
82274,Doppelganger (Dopperugengâ) (2003),Comedy|Thriller,0403990,6.6
82276,Days and Clouds (Giorni e nuvole) (2007),Drama,0887732,6.9
82280,Workingman's Death (2005),Documentary,0478331,8.1
82283,Secret Ceremony (1968),Drama|Thriller,0063571,6.5
82298,Buchanan Rides Alone (1958),Western,0051437,7.0
82300,Cotton Comes to Harlem (1970),Action|Comedy,0065579,6.6
82302,Dillinger Is Dead (Dillinger è morto) (1969),Crime|Drama,0062893,7.2
82304,"Mirror, The (Ayneh) (1997)",Drama,0117056,7.6
82306,"Student Prince in Old Heidelberg, The (1927)",Drama|Romance,0018451,7.8
82308,Illustrious Corpses (Cadaveri eccellenti) (1976),Crime|Mystery|Thriller,0074262,7.5
82311,Hands Across the Table (1935),Comedy|Romance,0026452,7.1
82313,Nightfall (1957),Crime|Drama|Film-Noir,0049552,7.2
82315,"Beau Serge, Le (1958)",Drama,0051404,7.2
82320,Fate (Yazgi) (2001),Drama,0287803,7.7
82322,"Father of My Children, The (Le père de mes enfants) (2009)",Drama,1356928,6.7
82324,Bal (Honey) (2010),Drama,1571724,7.2
82326,Seven Invisible Men (Septyni nematomi zmones) (2005),Drama,0471911,6.9
82328,One Fine Spring Day (Bomnaleun ganda) (2001),Drama,0295192,7.2
82330,"Blossoming of Maximo Oliveros, The (Ang pagdadalaga ni Maximo Oliveros) (2005)",Comedy|Drama,0479506,7.1
82332,"Outlaw and His Wife, The (a.k.a. You and I) (Berg-Ejvind och hans hustru) (1918)",Drama,0008879,7.2
82335,"Silent World, The (Le monde du silence) (1956)",Documentary,0049518,7.2
82337,Four Heads Are Better Than One (Un homme de tête) (1898),Fantasy,0135696,7.6
82353,Solo Sunny (1980),Drama|Musical|Romance,0079924,7.1
82356,Boy Interrupted (2008),Documentary,1327819,8.0
82358,Caribe (2004),Drama|Mystery|Romance,0439491,6.0
82360,Rammbock (2010),Drama|Horror,1583356,6.3
82362,"Pyramid of Triboulet, The (La pyramide de Triboulet) (1899)",Fantasy,0226350,5.3
82364,Conversation Piece (Gruppo di famiglia in un interno) (1974),Drama,0071585,7.6
82366,Hatchet II (2010),Comedy|Horror|Thriller,1270835,5.5
82368,Alabama's Ghost (1973),Horror,0068187,5.2
82370,"Master and Margaret, The (Il maestro e Margherita) (1972)",Drama|Fantasy|Romance,0068894,6.5
82378,All Good Things (2010),Drama|Mystery|Thriller,1175709,6.3
82380,Night Catches Us (2010),Drama|Romance,0775543,6.3
82382,"Interrogation, The (Kuulustelu) (2009)",Drama,1379689,6.8
82384,Hôtel des Invalides (1952),Documentary,0044733,6.8
82386,Shades of Fern (Stín kapradiny) (1984),Drama,0176198,6.9
